"Station_ID","Sample_Date","Sample_Year","Sample_Month","Sample_Time","Sample_Depth_m","Genus","Division","Tally","Density_cells.L","Total_BV_um3.L","NOTES"
"B-D",2022-10-17,"2022","October","14:21","0-5","Plagioselmis nannoplanctica","Cryptophyta",9,770024.680851064,65315749.6021021,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Rhodomonas lacustris","Cryptophyta",2,171116.595744681,201950205.216925,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Anabaenopsis circularis","Cyanobacteria",13,1112257.87234043,196552024.265585,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Chroococcus sp.","Cyanobacteria",8,684466.382978724,22936669.2704227,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",3290,281486800,13264741740.18,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Planktolyngbya limnetica","Cyanobacteria",132,11293695.3191489,177400801.388426,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Raphidiopsis curvata","Cyanobacteria",69,5903522.55319149,18546447.4178809,NA
"B-D",2022-10-17,"2022","October","14:21","0-5","Glenodinium sp.","Pyrrophyta",1,85558.2978723404,1906610633.10389,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Achnanthidium minutissimum","Bacillariophyta",13,1112257.87234043,62896647.7649872,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Aulacoseira granulata","Bacillariophyta",8,58110.4046242775,35051340.6842081,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Cyclotella ocellata","Bacillariophyta",4,342233.191489362,68810007.8112681,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Fragilaria capucina","Bacillariophyta",2,171116.595744681,41124731.2309532,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Fragilaria crotonensis","Bacillariophyta",2,14527.6011560694,10816624.6642673,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Nitzschia inconspicua","Bacillariophyta",1,85558.2978723404,4620148.08510638,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Nitzschia perminuta","Bacillariophyta",2,14527.6011560694,1786894.94219653,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Stephanodiscus parvus","Bacillariophyta",10,855582.978723404,131706655.576255,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Synedra tenera","Bacillariophyta",2,171116.595744681,16127345.580766,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Synedra ulna","Bacillariophyta",1,400.003978911768,716289.645062369,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Chlorella sp.","Chlorophyta",3,256674.893617021,16799318.3132979,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Scenedesmus communis","Chlorophyta",4,342233.191489362,49278000.3856738,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Cryptomonas erosa","Cryptophyta",1,7263.80057803468,20537894.9321532,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Rhodomonas lacustris","Cryptophyta",3,21791.401734104,25718008.4317074,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",3350,286620297.87234,12606208462.2987,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Planktolyngbya limnetica","Cyanobacteria",135,11550370.212766,181432637.783617,NA
"B-M",2022-10-17,"2022","October","15:04","0-5","Raphidiopsis curvata","Cyanobacteria",55,4705706.38297872,14783400.1157021,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Achnanthidium minutissimum","Bacillariophyta",34,2908982.12765958,164498924.923813,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Actinocyclus normanii","Bacillariophyta",6,2400.02387347061,39254557.522168,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Aulacoseira granulata","Bacillariophyta",4,342233.191489362,206430023.433804,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Cyclotella pseudostelligera","Bacillariophyta",4,342233.191489362,86012509.7640851,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Fragilaria capucina","Bacillariophyta",1,85558.2978723404,52413873.1374894,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Fragilaria crotonensis","Bacillariophyta",2,171116.595744681,117729622.739591,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Nitzschia inconspicua","Bacillariophyta",2,171116.595744681,7700246.80851064,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Nitzschia sp.","Bacillariophyta",1,85558.2978723404,40426295.7446809,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Stephanodiscus parvus","Bacillariophyta",7,598908.085106383,92194658.9033787,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Synedra tenera","Bacillariophyta",3,256674.893617021,31448323.8824936,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Synedra ulna","Bacillariophyta",1,400.003978911768,747705.857565105,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Kirchneriella contorta","Chlorophyta",4,342233.191489362,3583854.57350355,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Scenedesmus communis","Chlorophyta",4,342233.191489362,49278000.3856738,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Cryptomonas erosa","Cryptophyta",1,7263.80057803468,18636237.9939908,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Plagioselmis nannoplanctica","Cryptophyta",5,427791.489361702,36286527.5567234,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Rhodomonas lacustris","Cryptophyta",2,171116.595744681,201950205.216925,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Anabaenopsis circularis","Cyanobacteria",8,684466.382978724,107515637.205106,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Aphanizomenon sp.","Cyanobacteria",20,1711165.95744681,302387729.639362,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Chroococcus sp.","Cyanobacteria",12,1026699.57446809,67197273.2531915,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Cylindrospermopsis raciborskii","Cyanobacteria",3980,340522025.531915,16046708852.8621,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Planktolyngbya limnetica","Cyanobacteria",98,8384713.19148936,131706655.576255,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Raphidiopsis curvata","Cyanobacteria",67,5732405.95744681,18008869.2318553,NA
"B-MBL",2022-10-17,"2022","October","15:40","0","Glenodinium sp.","Pyrrophyta",1,85558.2978723404,1552257012.14872,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Achnanthidium minutissimum","Bacillariophyta",3,106947.872340426,6047754.59278723,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Actinocyclus normanii","Bacillariophyta",3,1200.0119367353,28651585.8024948,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Encyonema minutum","Bacillariophyta",1,400.003978911768,224017.082728376,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Nitzschia perminuta","Bacillariophyta",1,35649.2907801418,3743175.53191489,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Synedra tenera","Bacillariophyta",8,285194.326241135,37630473.0217872,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Chlamydomonas sp.","Chlorophyta",2,71298.5815602837,134394546.506383,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Chlorella sp.","Chlorophyta",3,106947.872340426,6999715.96387411,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Oocystis sp.","Chlorophyta",4,29055.2023121387,8945394.23711561,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Scenedesmus communis","Chlorophyta",4,29055.2023121387,6024449.18009827,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Cryptomonas erosa","Cryptophyta",4,1600.01591564707,4900929.15042674,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Plagioselmis nannoplanctica","Cryptophyta",9,320843.617021277,27214895.6675425,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Rhodomonas lacustris","Cryptophyta",2,71298.5815602837,69399850.5431572,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Anabaenopsis circularis","Cyanobacteria",82,2923241.84397163,516579038.133909,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Aphanizomenon sp.","Cyanobacteria",52,377717.630057803,59331696.4706647,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1298,46272779.4326241,2180551517.06606,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Planktolyngbya limnetica","Cyanobacteria",712,25382295.035461,398703821.302269,NA
"C-BCF",2022-10-19,"2022","October","09:30","0-5","Raphidiopsis curvata","Cyanobacteria",273,9732256.38297872,30574759.3302021,NA
"C-BD",2022-10-19,"2022","October","08:55","0-5","Achnanthidium exiguum","Bacillariophyta",1,4277.91489361702,483820.367422979,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Nitzschia palea","Bacillariophyta",1,7263.80057803468,2288097.18208092,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Rhoicosphenia abbreviata","Bacillariophyta",1,4277.91489361702,6976022.76788511,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Stephanodiscus parvus","Bacillariophyta",2,8555.82978723404,1317066.55576255,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Synedra tenera","Bacillariophyta",4,17111.6595744681,2257828.38130723,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Chlamydomonas sp.","Chlorophyta",5,21389.5744680851,35121774.8203348,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Chlorella sp.","Chlorophyta",5,21389.5744680851,1399943.19277482,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Sphaerocystis schroeteri","Chlorophyta",8,34223.3191489362,3870562.93938383,"Cannot meet tally in 100 fields."
"C-BD",2022-10-19,"2022","October","08:55","0-5","Plagioselmis nannoplanctica","Cryptophyta",3,12833.7446808511,1088595.8267017,"Cannot meet tally in 100 fields."
"C-D",2022-10-19,"2022","October","10:10","0-5","Achnanthidium minutissimum","Bacillariophyta",6,233340.81237911,14294692.6738607,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Fragilaria crotonensis","Bacillariophyta",2,14527.6011560694,10679705.3647197,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Gomphonema sp.","Bacillariophyta",1,7263.80057803468,15895976.7923862,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Nitzschia acicularis","Bacillariophyta",1,7263.80057803468,1329275.50578035,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Nitzschia inconspicua","Bacillariophyta",11,427791.489361702,17967242.5531915,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Nitzschia perminuta","Bacillariophyta",5,194450.676982592,19833969.0522244,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Synedra tenera","Bacillariophyta",10,388901.353965184,46732649.1260832,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Chlamydomonas sp.","Chlorophyta",9,350011.218568665,538799954.630135,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Chlorella sp.","Chlorophyta",32,1244484.33268859,81451240.3068988,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Pandorina morum","Chlorophyta",16,6400.06366258828,2442924.68421271,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Scenedesmus communis","Chlorophyta",1,400.003978911768,62832.425005471,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Sphaerocystis schroeteri","Chlorophyta",6,43582.8034682081,7827219.95747616,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Tetraedron minimum","Chlorophyta",5,194450.676982592,19445067.6982592,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Cryptomonas erosa","Cryptophyta",5,194450.676982592,549795872.071567,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Plagioselmis nannoplanctica","Cryptophyta",31,1205594.19729207,154655542.532724,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Rhodomonas lacustris","Cryptophyta",6,233340.81237911,227126783.595787,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Anabaenopsis circularis","Cyanobacteria",970,37723431.3346228,5925577732.32689,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Aphanizomenon sp.","Cyanobacteria",23,894473.114119923,158066313.220575,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1453,56507366.7311412,2662844673.73329,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Planktolyngbya limnetica","Cyanobacteria",163,6339092.06963249,99574141.2751838,NA
"C-D",2022-10-19,"2022","October","10:10","0-5","Raphidiopsis curvata","Cyanobacteria",249,9683643.71373308,30422038.2546267,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Actinocyclus normanii","Bacillariophyta",2,800.007957823535,10895142.4959487,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Cyclotella meneghiniana","Bacillariophyta",2,65814.0752864157,186601658.803093,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Fragilaria crotonensis","Bacillariophyta",3,98721.1129296236,73503478.8969525,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Nitzschia inconspicua","Bacillariophyta",14,460698.52700491,20731433.715221,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Synedra tenera","Bacillariophyta",10,329070.376432079,43419776.5636007,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Synedra ulna","Bacillariophyta",1,7263.80057803468,2167888.90950506,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Chlorella sp.","Chlorophyta",29,954304.091653028,62459003.9853382,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Scenedesmus communis","Chlorophyta",4,1600.01591564707,230385.558353394,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Tetraedron minimum","Chlorophyta",2,65814.0752864157,6581407.52864157,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Cryptomonas erosa","Cryptophyta",2,14527.6011560694,41075789.8643064,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Plagioselmis nannoplanctica","Cryptophyta",13,427791.489361702,36286527.5567234,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Anabaenopsis circularis","Cyanobacteria",22,723954.828150573,127933270.232038,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Cylindrospermopsis raciborskii","Cyanobacteria",1196,39356817.0212766,1731001759.00221,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Planktolyngbya limnetica","Cyanobacteria",272,8950714.23895254,140597371.729755,NA
"C-M",2022-10-19,"2022","October","11:00","0-5","Raphidiopsis curvata","Cyanobacteria",120,3948844.51718494,12405650.446743,NA
"GR-D",2022-10-19,"2022","October","16:00","0","Achnanthidium exiguum","Bacillariophyta",2,8555.82978723404,907163.188918085,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Achnanthidium minutissimum","Bacillariophyta",19,81280.3829787234,4596293.4905183,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Cocconeis placentula","Bacillariophyta",35,149727.021276596,183448555.981213,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Diatoma vulgaris","Bacillariophyta",1,4277.91489361702,26731075.3001196,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Encyonema minutum","Bacillariophyta",2,8555.82978723404,4791582.40993268,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Fragilaria capucina","Bacillariophyta",7,29945.4042553191,7337942.23924851,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Frustulia sp.","Bacillariophyta",1,4277.91489361702,42871860.3355362,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Melosira varians","Bacillariophyta",3,1200.0119367353,8165701.95371101,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Navicula sp.","Bacillariophyta",1,4277.91489361702,8500455.06652872,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Navicula veneta","Bacillariophyta",1,7263.80057803468,2567236.86651915,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Nitzschia inconspicua","Bacillariophyta",21,89836.2127659574,4581646.85106383,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Nitzschia palea","Bacillariophyta",1,4277.91489361702,1475880.63829787,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Rhoicosphenia abbreviata","Bacillariophyta",1,4277.91489361702,10093900.356623,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Staurosirella pinnata","Bacillariophyta",2,8555.82978723404,1075156.37205106,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Synedra tenera","Bacillariophyta",2,8555.82978723404,1209550.91855745,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Synedra ulna","Bacillariophyta",1,400.003978911768,691156.675060181,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Tetraedron minimum","Chlorophyta",1,4277.91489361702,427791.489361702,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Plagioselmis nannoplanctica","Cryptophyta",7,29945.4042553191,2540056.92897064,"Cannot meet tally in 100 fields."
"GR-D",2022-10-19,"2022","October","16:00","0","Rhodomonas lacustris","Cryptophyta",2,8555.82978723404,10097510.2608462,"Cannot meet tally in 100 fields."
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Achnanthidium minutissimum","Bacillariophyta",1,400.003978911768,22619.6730019696,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Fragilaria capucina","Bacillariophyta",4,29055.2023121387,17525670.342104,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Fragilaria crotonensis","Bacillariophyta",3,21791.401734104,14171147.5031857,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Synedra tenera","Bacillariophyta",6,256674.893617021,35681752.0974447,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Chlorella sp.","Chlorophyta",12,513349.787234043,33598636.6265957,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Cosmarium sp.","Chlorophyta",7,299454.042553192,28222854.7663404,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Staurastrum sp.","Chlorophyta",1,400.003978911768,968457.110750993,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Tetraedron minimum","Chlorophyta",2,800.007957823535,144001.432408236,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Cryptomonas erosa","Cryptophyta",5,36319.0028901734,102689474.660766,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Plagioselmis nannoplanctica","Cryptophyta",14,598908.085106383,50801138.5794128,NA
"R-CRS",2022-10-18,"2022","October","12:05","0-5","Rhodomonas lacustris","Cryptophyta",3,128337.446808511,151462653.912694,NA
